Encabezado:
	Formato: multipista sincronica
	Numero de pistas: 10
	Pulsos por negra: 384
Pista 0:
	Tama~no: 35
[0] Evento: metaevento, Canal: 15
[0] Evento: metaevento, Canal: 15
[0] Evento: metaevento, Canal: 15
[204284] Evento: metaevento, Canal: 15
[204284] Evento: metaevento, Canal: 15
Final de la pista 0.
Pista 1:
	Tama~no: 7970
[0] Evento: metaevento, Canal: 15
[0] Evento: cambio de control, Canal: 0
[0] Evento: cambio de programa, Canal: 0
[0] Evento: cambio de control, Canal: 0
[0] Evento: metaevento, Canal: 15
[0] Evento: cambio de control, Canal: 0
[0] Evento: cambio de pitch, Canal: 0
[1536] Evento: nota encendida, Canal: 0, Nota: A, Octava: 4, Velocidad: 100
[59904] Evento: nota encendida, Canal: 1, Nota: F, Octava: 1, Velocidad: 93
[60408] Evento: nota apagada, Canal: 1, Nota: F, Octava: 1, Velocidad: 0
[60576] Evento: nota encendida, Canal: 1, Nota: F, Octava: 1, Velocidad: 87
[60648] Evento: nota apagada, Canal: 1, Nota: F, Octava: 1, Velocidad: 0
[60672] Evento: nota encendida, Canal: 1, Nota: F, Octava: 1, Velocidad: 92
[61104] Evento: nota apagada, Canal: 1, Nota: F, Octava: 1, Velocidad: 0
[61248] Evento: nota encendida, Canal: 1, Nota: E, Octava: 2, Velocidad: 88
[61320] Evento: nota apagada, Canal: 1, Nota: E, Octava: 2, Velocidad: 0
[61344] Evento: nota encendida, Canal: 1, Nota: D#, Octava: 2, Velocidad: 78
[61416] Evento: nota apagada, Canal: 1, Nota: D#, Octava: 2, Velocidad: 0
[61440] Evento: nota encendida, Canal: 1, Nota: D, Octava: 2, Velocidad: 91
[61944] Evento: nota apagada, Canal: 1, Nota: D, Octava: 2, Velocidad: 0
[62112] Evento: nota encendida, Canal: 1, Nota: D, Octava: 2, Velocidad: 92
[62184] Evento: nota apagada, Canal: 1, Nota: D, Octava: 2, Velocidad: 0
[62208] Evento: nota encendida, Canal: 1, Nota: D, Octava: 2, Velocidad: 102
[62640] Evento: nota apagada, Canal: 1, Nota: D, Octava: 2, Velocidad: 0
[62784] Evento: nota encendida, Canal: 1, Nota: D, Octava: 2, Velocidad: 91
[62856] Evento: nota apagada, Canal: 1, Nota: D, Octava: 2, Velocidad: 0
[62880] Evento: nota encendida, Canal: 1, Nota: C#, Octava: 2, Velocidad: 87
[62952] Evento: nota apagada, Canal: 1, Nota: C#, Octava: 2, Velocidad: 0
[62976] Evento: nota encendida, Canal: 1, Nota: C, Octava: 2, Velocidad: 97
[63480] Evento: nota apagada, Canal: 1, Nota: C, Octava: 2, Velocidad: 0
[63648] Evento: nota encendida, Canal: 1, Nota: C, Octava: 2, Velocidad: 79
[63720] Evento: nota apagada, Canal: 1, Nota: C, Octava: 2, Velocidad: 0
[63744] Evento: nota encendida, Canal: 1, Nota: C, Octava: 2, Velocidad: 89
[64176] Evento: nota apagada, Canal: 1, Nota: C, Octava: 2, Velocidad: 0
[64320] Evento: nota encendida, Canal: 1, Nota: A#, Octava: 1, Velocidad: 84
[64392] Evento: nota apagada, Canal: 1, Nota: A#, Octava: 1, Velocidad: 0
[64416] Evento: nota encendida, Canal: 1, Nota: B, Octava: 1, Velocidad: 93
[64488] Evento: nota apagada, Canal: 1, Nota: B, Octava: 1, Velocidad: 0
[64512] Evento: nota encendida, Canal: 1, Nota: C, Octava: 2, Velocidad: 99
[65016] Evento: nota apagada, Canal: 1, Nota: C, Octava: 2, Velocidad: 0
[65184] Evento: nota encendida, Canal: 1, Nota: G, Octava: 1, Velocidad: 85
[65256] Evento: nota apagada, Canal: 1, Nota: G, Octava: 1, Velocidad: 0
[65280] Evento: nota encendida, Canal: 1, Nota: C, Octava: 2, Velocidad: 94
[65712] Evento: nota apagada, Canal: 1, Nota: C, Octava: 2, Velocidad: 0
[65856] Evento: nota encendida, Canal: 1, Nota: C, Octava: 2, Velocidad: 86
[65928] Evento: nota apagada, Canal: 1, Nota: C, Octava: 2, Velocidad: 0
[65952] Evento: nota encendida, Canal: 1, Nota: E, Octava: 1, Velocidad: 83
[66024] Evento: nota apagada, Canal: 1, Nota: E, Octava: 1, Velocidad: 0
[66048] Evento: nota encendida, Canal: 1, Nota: F, Octava: 1, Velocidad: 103
[66552] Evento: nota apagada, Canal: 1, Nota: F, Octava: 1, Velocidad: 0
[66720] Evento: nota encendida, Canal: 1, Nota: F, Octava: 1, Velocidad: 75
[66792] Evento: nota apagada, Canal: 1, Nota: F, Octava: 1, Velocidad: 0
[66816] Evento: nota encendida, Canal: 1, Nota: F, Octava: 1, Velocidad: 97
[67248] Evento: nota apagada, Canal: 1, Nota: F, Octava: 1, Velocidad: 0
[67392] Evento: nota encendida, Canal: 1, Nota: E, Octava: 2, Velocidad: 85
[67464] Evento: nota apagada, Canal: 1, Nota: E, Octava: 2, Velocidad: 0
[67488] Evento: nota encendida, Canal: 1, Nota: C#, Octava: 2, Velocidad: 92
[67560] Evento: nota apagada, Canal: 1, Nota: C#, Octava: 2, Velocidad: 0
[67584] Evento: nota encendida, Canal: 1, Nota: D, Octava: 2, Velocidad: 103
[68088] Evento: nota apagada, Canal: 1, Nota: D, Octava: 2, Velocidad: 0
[68256] Evento: nota encendida, Canal: 1, Nota: A, Octava: 1, Velocidad: 82
[68328] Evento: nota apagada, Canal: 1, Nota: A, Octava: 1, Velocidad: 0
[68352] Evento: nota encendida, Canal: 1, Nota: D, Octava: 2, Velocidad: 104
[68784] Evento: nota apagada, Canal: 1, Nota: D, Octava: 2, Velocidad: 0
[68928] Evento: nota encendida, Canal: 1, Nota: A, Octava: 2, Velocidad: 90
[69000] Evento: nota apagada, Canal: 1, Nota: A, Octava: 2, Velocidad: 0
[69024] Evento: nota encendida, Canal: 1, Nota: C#, Octava: 2, Velocidad: 94
[69096] Evento: nota apagada, Canal: 1, Nota: C#, Octava: 2, Velocidad: 0
[69120] Evento: nota encendida, Canal: 1, Nota: C, Octava: 2, Velocidad: 103
[69624] Evento: nota apagada, Canal: 1, Nota: C, Octava: 2, Velocidad: 0
[69792] Evento: nota encendida, Canal: 1, Nota: C, Octava: 2, Velocidad: 82
[69864] Evento: nota apagada, Canal: 1, Nota: C, Octava: 2, Velocidad: 0
[69888] Evento: nota encendida, Canal: 1, Nota: C, Octava: 2, Velocidad: 86
[70320] Evento: nota apagada, Canal: 1, Nota: C, Octava: 2, Velocidad: 0
[70464] Evento: nota encendida, Canal: 1, Nota: G, Octava: 1, Velocidad: 93
[70536] Evento: nota apagada, Canal: 1, Nota: G, Octava: 1, Velocidad: 0
[70560] Evento: nota encendida, Canal: 1, Nota: A#, Octava: 1, Velocidad: 87
[70632] Evento: nota apagada, Canal: 1, Nota: A#, Octava: 1, Velocidad: 0
[70656] Evento: nota encendida, Canal: 1, Nota: C, Octava: 2, Velocidad: 91
[71160] Evento: nota apagada, Canal: 1, Nota: C, Octava: 2, Velocidad: 0
[71328] Evento: nota encendida, Canal: 1, Nota: G, Octava: 1, Velocidad: 87
[71400] Evento: nota apagada, Canal: 1, Nota: G, Octava: 1, Velocidad: 0
[71424] Evento: nota encendida, Canal: 1, Nota: C, Octava: 2, Velocidad: 95
[71856] Evento: nota apagada, Canal: 1, Nota: C, Octava: 2, Velocidad: 0
[72000] Evento: nota encendida, Canal: 1, Nota: G, Octava: 1, Velocidad: 88
[72072] Evento: nota apagada, Canal: 1, Nota: G, Octava: 1, Velocidad: 0
[72096] Evento: nota encendida, Canal: 1, Nota: E, Octava: 1, Velocidad: 93
[72168] Evento: nota apagada, Canal: 1, Nota: E, Octava: 1, Velocidad: 0
[72192] Evento: nota encendida, Canal: 1, Nota: F, Octava: 1, Velocidad: 88
[72696] Evento: nota apagada, Canal: 1, Nota: F, Octava: 1, Velocidad: 0
[72864] Evento: nota encendida, Canal: 1, Nota: C, Octava: 1, Velocidad: 94
[72936] Evento: nota apagada, Canal: 1, Nota: C, Octava: 1, Velocidad: 0
[72960] Evento: nota encendida, Canal: 1, Nota: F, Octava: 1, Velocidad: 100
[73392] Evento: nota apagada, Canal: 1, Nota: F, Octava: 1, Velocidad: 0
[73536] Evento: nota encendida, Canal: 1, Nota: E, Octava: 2, Velocidad: 93
[73608] Evento: nota apagada, Canal: 1, Nota: E, Octava: 2, Velocidad: 0
[73632] Evento: nota encendida, Canal: 1, Nota: C#, Octava: 2, Velocidad: 79
[73704] Evento: nota apagada, Canal: 1, Nota: C#, Octava: 2, Velocidad: 0
[73728] Evento: nota encendida, Canal: 1, Nota: D, Octava: 2, Velocidad: 90
[74232] Evento: nota apagada, Canal: 1, Nota: D, Octava: 2, Velocidad: 0
[74400] Evento: nota encendida, Canal: 1, Nota: D, Octava: 2, Velocidad: 84
[74472] Evento: nota apagada, Canal: 1, Nota: D, Octava: 2, Velocidad: 0
[74496] Evento: nota encendida, Canal: 1, Nota: D, Octava: 2, Velocidad: 90
[74928] Evento: nota apagada, Canal: 1, Nota: D, Octava: 2, Velocidad: 0
[75072] Evento: nota encendida, Canal: 1, Nota: A, Octava: 2, Velocidad: 80
[75144] Evento: nota apagada, Canal: 1, Nota: A, Octava: 2, Velocidad: 0
[75168] Evento: nota encendida, Canal: 1, Nota: A, Octava: 1, Velocidad: 93
[75240] Evento: nota apagada, Canal: 1, Nota: A, Octava: 1, Velocidad: 0
[75264] Evento: nota encendida, Canal: 1, Nota: C, Octava: 2, Velocidad: 101
[75768] Evento: nota apagada, Canal: 1, Nota: C, Octava: 2, Velocidad: 0
[75936] Evento: nota encendida, Canal: 1, Nota: B, Octava: 1, Velocidad: 85
[76008] Evento: nota apagada, Canal: 1, Nota: B, Octava: 1, Velocidad: 0
[76032] Evento: nota encendida, Canal: 1, Nota: C, Octava: 2, Velocidad: 98
[76464] Evento: nota apagada, Canal: 1, Nota: C, Octava: 2, Velocidad: 0
[76608] Evento: nota encendida, Canal: 1, Nota: G, Octava: 1, Velocidad: 94
[76680] Evento: nota apagada, Canal: 1, Nota: G, Octava: 1, Velocidad: 0
[76704] Evento: nota encendida, Canal: 1, Nota: A, Octava: 1, Velocidad: 76
[76776] Evento: nota apagada, Canal: 1, Nota: A, Octava: 1, Velocidad: 0
[76800] Evento: nota encendida, Canal: 1, Nota: C, Octava: 2, Velocidad: 99
[77304] Evento: nota apagada, Canal: 1, Nota: C, Octava: 2, Velocidad: 0
[77472] Evento: nota encendida, Canal: 1, Nota: C, Octava: 2, Velocidad: 94
[77544] Evento: nota apagada, Canal: 1, Nota: C, Octava: 2, Velocidad: 0
[77568] Evento: nota encendida, Canal: 1, Nota: C, Octava: 2, Velocidad: 85
[78000] Evento: nota apagada, Canal: 1, Nota: C, Octava: 2, Velocidad: 0
[78144] Evento: nota encendida, Canal: 1, Nota: E, Octava: 2, Velocidad: 83
[78216] Evento: nota apagada, Canal: 1, Nota: E, Octava: 2, Velocidad: 0
[78240] Evento: nota encendida, Canal: 1, Nota: D#, Octava: 2, Velocidad: 84
[78312] Evento: nota apagada, Canal: 1, Nota: D#, Octava: 2, Velocidad: 0
[78336] Evento: nota encendida, Canal: 1, Nota: D, Octava: 2, Velocidad: 100
[78840] Evento: nota apagada, Canal: 1, Nota: D, Octava: 2, Velocidad: 0
[79008] Evento: nota encendida, Canal: 1, Nota: D, Octava: 2, Velocidad: 92
[79080] Evento: nota apagada, Canal: 1, Nota: D, Octava: 2, Velocidad: 0
[79104] Evento: nota encendida, Canal: 1, Nota: D, Octava: 2, Velocidad: 98
[79536] Evento: nota apagada, Canal: 1, Nota: D, Octava: 2, Velocidad: 0
[79680] Evento: nota encendida, Canal: 1, Nota: A, Octava: 1, Velocidad: 89
[79752] Evento: nota apagada, Canal: 1, Nota: A, Octava: 1, Velocidad: 0
[79776] Evento: nota encendida, Canal: 1, Nota: F, Octava: 1, Velocidad: 81
[79848] Evento: nota apagada, Canal: 1, Nota: F, Octava: 1, Velocidad: 0
[79872] Evento: nota encendida, Canal: 1, Nota: G, Octava: 1, Velocidad: 90
[80376] Evento: nota apagada, Canal: 1, Nota: G, Octava: 1, Velocidad: 0
[80544] Evento: nota encendida, Canal: 1, Nota: G, Octava: 1, Velocidad: 86
[80616] Evento: nota apagada, Canal: 1, Nota: G, Octava: 1, Velocidad: 0
[80640] Evento: nota encendida, Canal: 1, Nota: G, Octava: 1, Velocidad: 97
[81072] Evento: nota apagada, Canal: 1, Nota: G, Octava: 1, Velocidad: 0
[81216] Evento: nota encendida, Canal: 1, Nota: D, Octava: 2, Velocidad: 76
[81288] Evento: nota apagada, Canal: 1, Nota: D, Octava: 2, Velocidad: 0
[81312] Evento: nota encendida, Canal: 1, Nota: C#, Octava: 2, Velocidad: 94
[81384] Evento: nota apagada, Canal: 1, Nota: C#, Octava: 2, Velocidad: 0
[81408] Evento: nota encendida, Canal: 1, Nota: C, Octava: 2, Velocidad: 103
[81912] Evento: nota apagada, Canal: 1, Nota: C, Octava: 2, Velocidad: 0
[82080] Evento: nota encendida, Canal: 1, Nota: A, Octava: 1, Velocidad: 80
[82152] Evento: nota apagada, Canal: 1, Nota: A, Octava: 1, Velocidad: 0
[82176] Evento: nota encendida, Canal: 1, Nota: C, Octava: 2, Velocidad: 92
[82608] Evento: nota apagada, Canal: 1, Nota: C, Octava: 2, Velocidad: 0
[82752] Evento: nota encendida, Canal: 1, Nota: D, Octava: 2, Velocidad: 94
[82824] Evento: nota apagada, Canal: 1, Nota: D, Octava: 2, Velocidad: 0
[82848] Evento: nota encendida, Canal: 1, Nota: C#, Octava: 2, Velocidad: 81
[82920] Evento: nota apagada, Canal: 1, Nota: C#, Octava: 2, Velocidad: 0
[82944] Evento: nota encendida, Canal: 1, Nota: C, Octava: 2, Velocidad: 99
[83448] Evento: nota apagada, Canal: 1, Nota: C, Octava: 2, Velocidad: 0
[83616] Evento: nota encendida, Canal: 1, Nota: G, Octava: 1, Velocidad: 94
[83688] Evento: nota apagada, Canal: 1, Nota: G, Octava: 1, Velocidad: 0
[83712] Evento: nota encendida, Canal: 1, Nota: C, Octava: 2, Velocidad: 87
[84144] Evento: nota apagada, Canal: 1, Nota: C, Octava: 2, Velocidad: 0
[84288] Evento: nota encendida, Canal: 1, Nota: C, Octava: 2, Velocidad: 81
[84360] Evento: nota apagada, Canal: 1, Nota: C, Octava: 2, Velocidad: 0
[84384] Evento: nota encendida, Canal: 1, Nota: C#, Octava: 2, Velocidad: 83
[84456] Evento: nota apagada, Canal: 1, Nota: C#, Octava: 2, Velocidad: 0
[84480] Evento: nota encendida, Canal: 1, Nota: D, Octava: 2, Velocidad: 89
[84984] Evento: nota apagada, Canal: 1, Nota: D, Octava: 2, Velocidad: 0
[85152] Evento: nota encendida, Canal: 1, Nota: A, Octava: 1, Velocidad: 76
[85224] Evento: nota apagada, Canal: 1, Nota: A, Octava: 1, Velocidad: 0
[85248] Evento: nota encendida, Canal: 1, Nota: D, Octava: 2, Velocidad: 92
[85680] Evento: nota apagada, Canal: 1, Nota: D, Octava: 2, Velocidad: 0
[85824] Evento: nota encendida, Canal: 1, Nota: A, Octava: 1, Velocidad: 84
[85896] Evento: nota apagada, Canal: 1, Nota: A, Octava: 1, Velocidad: 0
[85920] Evento: nota encendida, Canal: 1, Nota: F, Octava: 1, Velocidad: 93
[85992] Evento: nota apagada, Canal: 1, Nota: F, Octava: 1, Velocidad: 0
[86016] Evento: nota encendida, Canal: 1, Nota: G, Octava: 1, Velocidad: 93
[86520] Evento: nota apagada, Canal: 1, Nota: G, Octava: 1, Velocidad: 0
[86688] Evento: nota encendida, Canal: 1, Nota: G, Octava: 1, Velocidad: 80
[86760] Evento: nota apagada, Canal: 1, Nota: G, Octava: 1, Velocidad: 0
[86784] Evento: nota encendida, Canal: 1, Nota: G, Octava: 1, Velocidad: 103
[87216] Evento: nota apagada, Canal: 1, Nota: G, Octava: 1, Velocidad: 0
[87360] Evento: nota encendida, Canal: 1, Nota: A#, Octava: 1, Velocidad: 91
[87432] Evento: nota apagada, Canal: 1, Nota: A#, Octava: 1, Velocidad: 0
[87456] Evento: nota encendida, Canal: 1, Nota: B, Octava: 1, Velocidad: 82
[87528] Evento: nota apagada, Canal: 1, Nota: B, Octava: 1, Velocidad: 0
[87552] Evento: nota encendida, Canal: 1, Nota: C, Octava: 2, Velocidad: 100
[88056] Evento: nota apagada, Canal: 1, Nota: C, Octava: 2, Velocidad: 0
[88224] Evento: nota encendida, Canal: 1, Nota: C, Octava: 2, Velocidad: 89
[88296] Evento: nota apagada, Canal: 1, Nota: C, Octava: 2, Velocidad: 0
[88320] Evento: nota encendida, Canal: 1, Nota: C, Octava: 2, Velocidad: 104
[88752] Evento: nota apagada, Canal: 1, Nota: C, Octava: 2, Velocidad: 0
[88896] Evento: nota encendida, Canal: 1, Nota: G, Octava: 1, Velocidad: 78
[88968] Evento: nota apagada, Canal: 1, Nota: G, Octava: 1, Velocidad: 0
[88992] Evento: nota encendida, Canal: 1, Nota: A, Octava: 1, Velocidad: 85
[89064] Evento: nota apagada, Canal: 1, Nota: A, Octava: 1, Velocidad: 0
[89088] Evento: nota encendida, Canal: 1, Nota: C, Octava: 2, Velocidad: 100
[89592] Evento: nota apagada, Canal: 1, Nota: C, Octava: 2, Velocidad: 0
[89760] Evento: nota encendida, Canal: 1, Nota: C, Octava: 2, Velocidad: 90
[89832] Evento: nota apagada, Canal: 1, Nota: C, Octava: 2, Velocidad: 0
[89856] Evento: nota encendida, Canal: 1, Nota: C, Octava: 2, Velocidad: 96
[90288] Evento: nota apagada, Canal: 1, Nota: C, Octava: 2, Velocidad: 0
[90432] Evento: nota encendida, Canal: 1, Nota: C, Octava: 2, Velocidad: 89
[90504] Evento: nota apagada, Canal: 1, Nota: C, Octava: 2, Velocidad: 0
[90528] Evento: nota encendida, Canal: 1, Nota: E, Octava: 1, Velocidad: 87
[90600] Evento: nota apagada, Canal: 1, Nota: E, Octava: 1, Velocidad: 0
[90624] Evento: nota encendida, Canal: 1, Nota: F, Octava: 1, Velocidad: 99
[91056] Evento: nota apagada, Canal: 1, Nota: F, Octava: 1, Velocidad: 0
[91200] Evento: nota encendida, Canal: 1, Nota: F, Octava: 1, Velocidad: 78
[91344] Evento: nota apagada, Canal: 1, Nota: F, Octava: 1, Velocidad: 0
[91392] Evento: nota encendida, Canal: 1, Nota: F, Octava: 1, Velocidad: 104
[91824] Evento: nota apagada, Canal: 1, Nota: F, Octava: 1, Velocidad: 0
[91968] Evento: nota encendida, Canal: 1, Nota: F, Octava: 1, Velocidad: 86
[92112] Evento: nota apagada, Canal: 1, Nota: F, Octava: 1, Velocidad: 0
[92160] Evento: nota encendida, Canal: 1, Nota: G, Octava: 1, Velocidad: 98
[92592] Evento: nota apagada, Canal: 1, Nota: G, Octava: 1, Velocidad: 0
[92736] Evento: nota encendida, Canal: 1, Nota: G, Octava: 1, Velocidad: 80
[92880] Evento: nota apagada, Canal: 1, Nota: G, Octava: 1, Velocidad: 0
[92928] Evento: nota encendida, Canal: 1, Nota: G, Octava: 1, Velocidad: 96
[93360] Evento: nota apagada, Canal: 1, Nota: G, Octava: 1, Velocidad: 0
[93504] Evento: nota encendida, Canal: 1, Nota: G, Octava: 1, Velocidad: 89
[93648] Evento: nota apagada, Canal: 1, Nota: G, Octava: 1, Velocidad: 0
[93696] Evento: nota encendida, Canal: 1, Nota: F, Octava: 1, Velocidad: 98
[94128] Evento: nota apagada, Canal: 1, Nota: F, Octava: 1, Velocidad: 0
[94272] Evento: nota encendida, Canal: 1, Nota: F, Octava: 1, Velocidad: 85
[94416] Evento: nota apagada, Canal: 1, Nota: F, Octava: 1, Velocidad: 0
[94464] Evento: nota encendida, Canal: 1, Nota: F, Octava: 1, Velocidad: 101
[94896] Evento: nota apagada, Canal: 1, Nota: F, Octava: 1, Velocidad: 0
[95040] Evento: nota encendida, Canal: 1, Nota: F, Octava: 1, Velocidad: 93
[95184] Evento: nota apagada, Canal: 1, Nota: F, Octava: 1, Velocidad: 0
[95232] Evento: nota encendida, Canal: 1, Nota: G, Octava: 1, Velocidad: 89
[95664] Evento: nota apagada, Canal: 1, Nota: G, Octava: 1, Velocidad: 0
[95808] Evento: nota encendida, Canal: 1, Nota: G, Octava: 1, Velocidad: 80
[95952] Evento: nota apagada, Canal: 1, Nota: G, Octava: 1, Velocidad: 0
[96000] Evento: nota encendida, Canal: 1, Nota: G, Octava: 1, Velocidad: 97
[96432] Evento: nota apagada, Canal: 1, Nota: G, Octava: 1, Velocidad: 0
[96576] Evento: nota encendida, Canal: 1, Nota: G, Octava: 1, Velocidad: 90
[96720] Evento: nota apagada, Canal: 1, Nota: G, Octava: 1, Velocidad: 0
[96768] Evento: nota encendida, Canal: 1, Nota: F, Octava: 1, Velocidad: 104
[97200] Evento: nota apagada, Canal: 1, Nota: F, Octava: 1, Velocidad: 0
[97344] Evento: nota encendida, Canal: 1, Nota: F, Octava: 1, Velocidad: 76
[97488] Evento: nota apagada, Canal: 1, Nota: F, Octava: 1, Velocidad: 0
[97536] Evento: nota encendida, Canal: 1, Nota: F, Octava: 1, Velocidad: 86
[97968] Evento: nota apagada, Canal: 1, Nota: F, Octava: 1, Velocidad: 0
[98112] Evento: nota encendida, Canal: 1, Nota: F, Octava: 1, Velocidad: 81
[98256] Evento: nota apagada, Canal: 1, Nota: F, Octava: 1, Velocidad: 0
[98304] Evento: nota encendida, Canal: 1, Nota: G, Octava: 1, Velocidad: 95
[98736] Evento: nota apagada, Canal: 1, Nota: G, Octava: 1, Velocidad: 0
[98880] Evento: nota encendida, Canal: 1, Nota: G, Octava: 1, Velocidad: 92
[99024] Evento: nota apagada, Canal: 1, Nota: G, Octava: 1, Velocidad: 0
[99072] Evento: nota encendida, Canal: 1, Nota: G, Octava: 1, Velocidad: 88
[99504] Evento: nota apagada, Canal: 1, Nota: G, Octava: 1, Velocidad: 0
[99648] Evento: nota encendida, Canal: 1, Nota: G, Octava: 1, Velocidad: 80
[99792] Evento: nota apagada, Canal: 1, Nota: G, Octava: 1, Velocidad: 0
[99840] Evento: nota encendida, Canal: 1, Nota: F, Octava: 1, Velocidad: 103
[100272] Evento: nota apagada, Canal: 1, Nota: F, Octava: 1, Velocidad: 0
[100416] Evento: nota encendida, Canal: 1, Nota: F, Octava: 1, Velocidad: 86
[100560] Evento: nota apagada, Canal: 1, Nota: F, Octava: 1, Velocidad: 0
[100608] Evento: nota encendida, Canal: 1, Nota: F, Octava: 1, Velocidad: 96
[101040] Evento: nota apagada, Canal: 1, Nota: F, Octava: 1, Velocidad: 0
[101184] Evento: nota encendida, Canal: 1, Nota: F, Octava: 1, Velocidad: 87
[101328] Evento: nota apagada, Canal: 1, Nota: F, Octava: 1, Velocidad: 0
[101376] Evento: nota encendida, Canal: 1, Nota: G, Octava: 1, Velocidad: 89
[101808] Evento: nota apagada, Canal: 1, Nota: G, Octava: 1, Velocidad: 0
[101952] Evento: nota encendida, Canal: 1, Nota: G, Octava: 1, Velocidad: 79
[102096] Evento: nota apagada, Canal: 1, Nota: G, Octava: 1, Velocidad: 0
[102144] Evento: nota encendida, Canal: 1, Nota: G, Octava: 1, Velocidad: 98
[102576] Evento: nota apagada, Canal: 1, Nota: G, Octava: 1, Velocidad: 0
[102720] Evento: nota encendida, Canal: 1, Nota: G, Octava: 1, Velocidad: 75
[102864] Evento: nota apagada, Canal: 1, Nota: G, Octava: 1, Velocidad: 0
[102912] Evento: nota encendida, Canal: 1, Nota: E, Octava: 2, Velocidad: 89
[103416] Evento: nota apagada, Canal: 1, Nota: E, Octava: 2, Velocidad: 0
[103584] Evento: nota encendida, Canal: 1, Nota: E, Octava: 2, Velocidad: 77
[103656] Evento: nota apagada, Canal: 1, Nota: E, Octava: 2, Velocidad: 0
[103680] Evento: nota encendida, Canal: 1, Nota: F, Octava: 1, Velocidad: 97
[104112] Evento: nota apagada, Canal: 1, Nota: F, Octava: 1, Velocidad: 0
[104256] Evento: nota encendida, Canal: 1, Nota: A, Octava: 1, Velocidad: 85
[104328] Evento: nota apagada, Canal: 1, Nota: A, Octava: 1, Velocidad: 0
[104352] Evento: nota encendida, Canal: 1, Nota: A#, Octava: 1, Velocidad: 94
[104424] Evento: nota apagada, Canal: 1, Nota: A#, Octava: 1, Velocidad: 0
[104448] Evento: nota encendida, Canal: 1, Nota: C, Octava: 2, Velocidad: 103
[104952] Evento: nota apagada, Canal: 1, Nota: C, Octava: 2, Velocidad: 0
[105120] Evento: nota encendida, Canal: 1, Nota: C, Octava: 2, Velocidad: 90
[105192] Evento: nota apagada, Canal: 1, Nota: C, Octava: 2, Velocidad: 0
[105216] Evento: nota encendida, Canal: 1, Nota: C, Octava: 2, Velocidad: 91
[105648] Evento: nota apagada, Canal: 1, Nota: C, Octava: 2, Velocidad: 0
[105792] Evento: nota encendida, Canal: 1, Nota: F#, Octava: 2, Velocidad: 78
[105864] Evento: nota apagada, Canal: 1, Nota: F#, Octava: 2, Velocidad: 0
[105888] Evento: nota encendida, Canal: 1, Nota: D#, Octava: 2, Velocidad: 84
[105960] Evento: nota apagada, Canal: 1, Nota: D#, Octava: 2, Velocidad: 0
[105984] Evento: nota encendida, Canal: 1, Nota: E, Octava: 2, Velocidad: 102
[106488] Evento: nota apagada, Canal: 1, Nota: E, Octava: 2, Velocidad: 0
[106656] Evento: nota encendida, Canal: 1, Nota: E, Octava: 1, Velocidad: 85
