Encabezado:
	Formato: multipista sincronica
	Numero de pistas: 20
	Pulsos por negra: 240
Pista 0:
	Tama~no: 114
[0] Evento: metaevento, Canal: 15
[0] Evento: metaevento, Canal: 15
[0] Evento: metaevento, Canal: 15
[0] Evento: metaevento, Canal: 15
[0] Evento: metaevento, Canal: 15
[0] Evento: metaevento, Canal: 15
[0] Evento: metaevento, Canal: 0
[16] Evento: metaevento, Canal: 0
[80] Evento: metaevento, Canal: 0
[80] Evento: metaevento, Canal: 0
[80] Evento: metaevento, Canal: 15
[80] Evento: metaevento, Canal: 15
[80] Evento: metaevento, Canal: 15
[80] Evento: metaevento, Canal: 15
[111] Evento: metaevento, Canal: 15
[111] Evento: metaevento, Canal: 15
Final de la pista 0.
Pista 1:
	Tama~no: 7843
[0] Evento: metaevento, Canal: 15
[0] Evento: metaevento, Canal: 15
[0] Evento: cambio de control, Canal: 0
[31] Evento: cambio de control, Canal: 0
[62] Evento: cambio de control, Canal: 0
[93] Evento: cambio de control, Canal: 0
[240] Evento: cambio de control, Canal: 0
[241] Evento: cambio de control, Canal: 0
[242] Evento: cambio de programa, Canal: 0
[243] Evento: cambio de control, Canal: 0
[243] Evento: cambio de control, Canal: 0
[8640] Evento: nota encendida, Canal: 0, Nota: G, Octava: 3, Velocidad: 127
[145740] Evento: nota encendida, Canal: 0, Nota: D, Octava: 5, Velocidad: 127
[145770] Evento: nota encendida, Canal: 0, Nota: D, Octava: 5, Velocidad: 0
[145770] Evento: nota encendida, Canal: 0, Nota: F, Octava: 5, Velocidad: 0
[145800] Evento: nota encendida, Canal: 0, Nota: F, Octava: 5, Velocidad: 127
[145800] Evento: nota encendida, Canal: 0, Nota: D, Octava: 5, Velocidad: 127
[145830] Evento: nota encendida, Canal: 0, Nota: D, Octava: 5, Velocidad: 0
[145830] Evento: nota encendida, Canal: 0, Nota: F, Octava: 5, Velocidad: 0
[145860] Evento: nota encendida, Canal: 0, Nota: F, Octava: 5, Velocidad: 127
[145860] Evento: nota encendida, Canal: 0, Nota: D, Octava: 5, Velocidad: 127
[145890] Evento: nota encendida, Canal: 0, Nota: D, Octava: 5, Velocidad: 0
[145890] Evento: nota encendida, Canal: 0, Nota: F, Octava: 5, Velocidad: 0
[145920] Evento: nota encendida, Canal: 0, Nota: D, Octava: 5, Velocidad: 127
[145920] Evento: nota encendida, Canal: 0, Nota: F, Octava: 5, Velocidad: 127
[146010] Evento: nota encendida, Canal: 0, Nota: F, Octava: 5, Velocidad: 0
[146010] Evento: nota encendida, Canal: 0, Nota: D, Octava: 5, Velocidad: 0
[146040] Evento: nota encendida, Canal: 0, Nota: E, Octava: 5, Velocidad: 127
[146040] Evento: nota encendida, Canal: 0, Nota: C, Octava: 5, Velocidad: 127
[146100] Evento: nota encendida, Canal: 0, Nota: C, Octava: 5, Velocidad: 0
[146100] Evento: nota encendida, Canal: 0, Nota: E, Octava: 5, Velocidad: 0
[146160] Evento: nota encendida, Canal: 0, Nota: D, Octava: 5, Velocidad: 127
[146160] Evento: nota encendida, Canal: 0, Nota: F, Octava: 5, Velocidad: 127
[146250] Evento: nota encendida, Canal: 0, Nota: F, Octava: 5, Velocidad: 0
[146250] Evento: nota encendida, Canal: 0, Nota: D, Octava: 5, Velocidad: 0
[146400] Evento: cambio de control, Canal: 0
[146400] Evento: nota encendida, Canal: 0, Nota: F, Octava: 5, Velocidad: 127
[146400] Evento: nota encendida, Canal: 0, Nota: D, Octava: 5, Velocidad: 127
[146480] Evento: cambio de control, Canal: 0
[146490] Evento: nota encendida, Canal: 0, Nota: D, Octava: 5, Velocidad: 0
[146490] Evento: nota encendida, Canal: 0, Nota: F, Octava: 5, Velocidad: 0
[146520] Evento: nota encendida, Canal: 0, Nota: C, Octava: 5, Velocidad: 127
[146520] Evento: nota encendida, Canal: 0, Nota: E, Octava: 5, Velocidad: 127
[146560] Evento: cambio de control, Canal: 0
[146610] Evento: nota encendida, Canal: 0, Nota: E, Octava: 5, Velocidad: 0
[146610] Evento: nota encendida, Canal: 0, Nota: C, Octava: 5, Velocidad: 0
[146640] Evento: cambio de control, Canal: 0
[146640] Evento: nota encendida, Canal: 0, Nota: D, Octava: 5, Velocidad: 127
[146640] Evento: nota encendida, Canal: 0, Nota: A#, Octava: 4, Velocidad: 127
[146720] Evento: cambio de control, Canal: 0
[146730] Evento: nota encendida, Canal: 0, Nota: A#, Octava: 4, Velocidad: 0
[146730] Evento: nota encendida, Canal: 0, Nota: D, Octava: 5, Velocidad: 0
[146730] Evento: nota encendida, Canal: 0, Nota: G, Octava: 5, Velocidad: 0
[146800] Evento: cambio de control, Canal: 0
[146860] Evento: cambio de control, Canal: 0
[146880] Evento: nota encendida, Canal: 0, Nota: D, Octava: 5, Velocidad: 127
[146880] Evento: nota encendida, Canal: 0, Nota: F, Octava: 5, Velocidad: 127
[146940] Evento: cambio de control, Canal: 0
[147020] Evento: cambio de control, Canal: 0
[147090] Evento: nota encendida, Canal: 0, Nota: F, Octava: 5, Velocidad: 0
[147090] Evento: nota encendida, Canal: 0, Nota: D, Octava: 5, Velocidad: 0
[147100] Evento: cambio de control, Canal: 0
[147120] Evento: nota encendida, Canal: 0, Nota: D, Octava: 5, Velocidad: 127
[147120] Evento: nota encendida, Canal: 0, Nota: F, Octava: 5, Velocidad: 127
[147180] Evento: cambio de control, Canal: 0
[147260] Evento: cambio de control, Canal: 0
[147320] Evento: cambio de control, Canal: 0
[147330] Evento: nota encendida, Canal: 0, Nota: F, Octava: 5, Velocidad: 0
[147330] Evento: nota encendida, Canal: 0, Nota: D, Octava: 5, Velocidad: 0
[147360] Evento: nota encendida, Canal: 0, Nota: D, Octava: 5, Velocidad: 127
[147360] Evento: nota encendida, Canal: 0, Nota: F, Octava: 5, Velocidad: 127
[147400] Evento: cambio de control, Canal: 0
[147450] Evento: nota encendida, Canal: 0, Nota: F, Octava: 5, Velocidad: 0
[147450] Evento: nota encendida, Canal: 0, Nota: D, Octava: 5, Velocidad: 0
[147480] Evento: cambio de control, Canal: 0
[147480] Evento: nota encendida, Canal: 0, Nota: C, Octava: 5, Velocidad: 127
[147480] Evento: nota encendida, Canal: 0, Nota: E, Octava: 5, Velocidad: 127
[147560] Evento: cambio de control, Canal: 0
[147570] Evento: nota encendida, Canal: 0, Nota: E, Octava: 5, Velocidad: 0
[147570] Evento: nota encendida, Canal: 0, Nota: C, Octava: 5, Velocidad: 0
[147600] Evento: nota encendida, Canal: 0, Nota: C, Octava: 5, Velocidad: 127
[147600] Evento: nota encendida, Canal: 0, Nota: E, Octava: 5, Velocidad: 127
[147640] Evento: cambio de control, Canal: 0
[147690] Evento: nota encendida, Canal: 0, Nota: E, Octava: 5, Velocidad: 0
[147690] Evento: nota encendida, Canal: 0, Nota: C, Octava: 5, Velocidad: 0
[147720] Evento: cambio de control, Canal: 0
[147720] Evento: nota encendida, Canal: 0, Nota: E, Octava: 5, Velocidad: 127
[147720] Evento: nota encendida, Canal: 0, Nota: C, Octava: 5, Velocidad: 127
[147780] Evento: cambio de control, Canal: 0
[147810] Evento: nota encendida, Canal: 0, Nota: C, Octava: 5, Velocidad: 0
[147810] Evento: nota encendida, Canal: 0, Nota: E, Octava: 5, Velocidad: 0
[147840] Evento: nota encendida, Canal: 0, Nota: C, Octava: 5, Velocidad: 127
[147840] Evento: nota encendida, Canal: 0, Nota: E, Octava: 5, Velocidad: 127
[147860] Evento: cambio de control, Canal: 0
[147930] Evento: nota encendida, Canal: 0, Nota: E, Octava: 5, Velocidad: 0
[147930] Evento: nota encendida, Canal: 0, Nota: C, Octava: 5, Velocidad: 0
[147940] Evento: cambio de control, Canal: 0
[147960] Evento: nota encendida, Canal: 0, Nota: A#, Octava: 4, Velocidad: 127
[147960] Evento: nota encendida, Canal: 0, Nota: D, Octava: 5, Velocidad: 127
[148020] Evento: cambio de control, Canal: 0
[148050] Evento: nota encendida, Canal: 0, Nota: D, Octava: 5, Velocidad: 0
[148050] Evento: nota encendida, Canal: 0, Nota: A#, Octava: 4, Velocidad: 0
[148080] Evento: nota encendida, Canal: 0, Nota: A#, Octava: 4, Velocidad: 127
[148080] Evento: nota encendida, Canal: 0, Nota: D, Octava: 5, Velocidad: 127
[148100] Evento: cambio de control, Canal: 0
[148170] Evento: nota encendida, Canal: 0, Nota: D, Octava: 5, Velocidad: 0
[148170] Evento: nota encendida, Canal: 0, Nota: A#, Octava: 4, Velocidad: 0
[148180] Evento: cambio de control, Canal: 0
[148200] Evento: nota encendida, Canal: 0, Nota: A#, Octava: 4, Velocidad: 127
[148200] Evento: nota encendida, Canal: 0, Nota: D, Octava: 5, Velocidad: 127
[148240] Evento: cambio de control, Canal: 0
[148290] Evento: nota encendida, Canal: 0, Nota: D, Octava: 5, Velocidad: 0
[148290] Evento: nota encendida, Canal: 0, Nota: A#, Octava: 4, Velocidad: 0
[148320] Evento: cambio de control, Canal: 0
[148320] Evento: nota encendida, Canal: 0, Nota: A#, Octava: 4, Velocidad: 127
[148320] Evento: nota encendida, Canal: 0, Nota: D, Octava: 5, Velocidad: 127
[148400] Evento: cambio de control, Canal: 0
[148410] Evento: nota encendida, Canal: 0, Nota: D, Octava: 5, Velocidad: 0
[148410] Evento: nota encendida, Canal: 0, Nota: A#, Octava: 4, Velocidad: 0
[148440] Evento: nota encendida, Canal: 0, Nota: G, Octava: 4, Velocidad: 127
[148440] Evento: nota encendida, Canal: 0, Nota: C, Octava: 5, Velocidad: 127
[148480] Evento: cambio de control, Canal: 0
[148530] Evento: nota encendida, Canal: 0, Nota: C, Octava: 5, Velocidad: 0
[148530] Evento: nota encendida, Canal: 0, Nota: G, Octava: 4, Velocidad: 0
[148560] Evento: cambio de control, Canal: 0
[148560] Evento: nota encendida, Canal: 0, Nota: G, Octava: 4, Velocidad: 127
[148560] Evento: nota encendida, Canal: 0, Nota: C, Octava: 5, Velocidad: 127
[148640] Evento: cambio de control, Canal: 0
[148650] Evento: nota encendida, Canal: 0, Nota: C, Octava: 5, Velocidad: 0
[148650] Evento: nota encendida, Canal: 0, Nota: G, Octava: 4, Velocidad: 0
[148680] Evento: nota encendida, Canal: 0, Nota: G, Octava: 4, Velocidad: 127
[148680] Evento: nota encendida, Canal: 0, Nota: A#, Octava: 4, Velocidad: 127
[148700] Evento: cambio de control, Canal: 0
[148770] Evento: nota encendida, Canal: 0, Nota: A#, Octava: 4, Velocidad: 0
[148770] Evento: nota encendida, Canal: 0, Nota: G, Octava: 4, Velocidad: 0
[148780] Evento: cambio de control, Canal: 0
[148800] Evento: nota encendida, Canal: 0, Nota: G, Octava: 4, Velocidad: 127
[148800] Evento: nota encendida, Canal: 0, Nota: A#, Octava: 4, Velocidad: 127
[148860] Evento: cambio de control, Canal: 0
[148890] Evento: nota encendida, Canal: 0, Nota: A#, Octava: 4, Velocidad: 0
[148890] Evento: nota encendida, Canal: 0, Nota: G, Octava: 4, Velocidad: 0
[148940] Evento: cambio de control, Canal: 0
[149020] Evento: cambio de control, Canal: 0
[149040] Evento: nota encendida, Canal: 0, Nota: A#, Octava: 4, Velocidad: 127
[149040] Evento: nota encendida, Canal: 0, Nota: G, Octava: 4, Velocidad: 127
[149100] Evento: cambio de control, Canal: 0
[149160] Evento: cambio de control, Canal: 0
[149165] Evento: nota encendida, Canal: 0, Nota: G, Octava: 4, Velocidad: 0
[149165] Evento: nota encendida, Canal: 0, Nota: A#, Octava: 4, Velocidad: 0
[149240] Evento: cambio de control, Canal: 0
[149280] Evento: nota encendida, Canal: 0, Nota: G, Octava: 4, Velocidad: 127
[149280] Evento: nota encendida, Canal: 0, Nota: A#, Octava: 3, Velocidad: 127
[149280] Evento: nota encendida, Canal: 0, Nota: D, Octava: 4, Velocidad: 127
[149320] Evento: cambio de control, Canal: 0
[149400] Evento: cambio de control, Canal: 0
[149480] Evento: cambio de control, Canal: 0
[149560] Evento: cambio de control, Canal: 0
[149580] Evento: nota encendida, Canal: 0, Nota: D, Octava: 4, Velocidad: 0
[149580] Evento: nota encendida, Canal: 0, Nota: A#, Octava: 3, Velocidad: 0
[149580] Evento: nota encendida, Canal: 0, Nota: G, Octava: 4, Velocidad: 0
[149620] Evento: cambio de control, Canal: 0
[149640] Evento: nota encendida, Canal: 0, Nota: D, Octava: 4, Velocidad: 127
[149640] Evento: nota encendida, Canal: 0, Nota: G, Octava: 4, Velocidad: 127
[149640] Evento: nota encendida, Canal: 0, Nota: A#, Octava: 4, Velocidad: 127
[149700] Evento: cambio de control, Canal: 0
[149760] Evento: nota encendida, Canal: 0, Nota: A#, Octava: 4, Velocidad: 0
[149760] Evento: nota encendida, Canal: 0, Nota: G, Octava: 4, Velocidad: 0
[149760] Evento: nota encendida, Canal: 0, Nota: D, Octava: 4, Velocidad: 0
[149780] Evento: cambio de control, Canal: 0
[149860] Evento: cambio de control, Canal: 0
[149880] Evento: nota encendida, Canal: 0, Nota: D, Octava: 4, Velocidad: 127
[149880] Evento: nota encendida, Canal: 0, Nota: G, Octava: 4, Velocidad: 127
[149940] Evento: cambio de control, Canal: 0
[149970] Evento: nota encendida, Canal: 0, Nota: G, Octava: 4, Velocidad: 0
[149970] Evento: nota encendida, Canal: 0, Nota: D, Octava: 4, Velocidad: 0
[150000] Evento: nota encendida, Canal: 0, Nota: C, Octava: 4, Velocidad: 127
[150000] Evento: nota encendida, Canal: 0, Nota: F, Octava: 4, Velocidad: 127
[150020] Evento: cambio de control, Canal: 0
[150080] Evento: cambio de control, Canal: 0
[150090] Evento: nota encendida, Canal: 0, Nota: F, Octava: 4, Velocidad: 0
[150090] Evento: nota encendida, Canal: 0, Nota: C, Octava: 4, Velocidad: 0
[150120] Evento: nota encendida, Canal: 0, Nota: D, Octava: 4, Velocidad: 127
[150120] Evento: nota encendida, Canal: 0, Nota: G, Octava: 4, Velocidad: 127
[150120] Evento: nota encendida, Canal: 0, Nota: F, Octava: 5, Velocidad: 127
[150150] Evento: nota encendida, Canal: 0, Nota: F, Octava: 5, Velocidad: 0
[150150] Evento: nota encendida, Canal: 0, Nota: G, Octava: 5, Velocidad: 127
[150160] Evento: cambio de control, Canal: 0
[150210] Evento: nota encendida, Canal: 0, Nota: G, Octava: 4, Velocidad: 0
[150210] Evento: nota encendida, Canal: 0, Nota: D, Octava: 4, Velocidad: 0
[150240] Evento: cambio de control, Canal: 0
[150320] Evento: cambio de control, Canal: 0
[150400] Evento: cambio de control, Canal: 0
[150480] Evento: cambio de control, Canal: 0
[150540] Evento: cambio de control, Canal: 0
[150620] Evento: cambio de control, Canal: 0
[150700] Evento: cambio de control, Canal: 0
[150720] Evento: nota encendida, Canal: 0, Nota: F, Octava: 5, Velocidad: 127
[150720] Evento: nota encendida, Canal: 0, Nota: D, Octava: 5, Velocidad: 127
[150780] Evento: cambio de control, Canal: 0
[150810] Evento: nota encendida, Canal: 0, Nota: D, Octava: 5, Velocidad: 0
[150810] Evento: nota encendida, Canal: 0, Nota: F, Octava: 5, Velocidad: 0
[150840] Evento: nota encendida, Canal: 0, Nota: D, Octava: 5, Velocidad: 127
[150840] Evento: nota encendida, Canal: 0, Nota: A#, Octava: 4, Velocidad: 127
[150860] Evento: cambio de control, Canal: 0
[150900] Evento: nota encendida, Canal: 0, Nota: A#, Octava: 4, Velocidad: 0
[150900] Evento: nota encendida, Canal: 0, Nota: D, Octava: 5, Velocidad: 0
[150940] Evento: cambio de control, Canal: 0
[150960] Evento: nota encendida, Canal: 0, Nota: F, Octava: 5, Velocidad: 127
[150960] Evento: nota encendida, Canal: 0, Nota: D, Octava: 5, Velocidad: 127
[151000] Evento: cambio de control, Canal: 0
[151050] Evento: nota encendida, Canal: 0, Nota: D, Octava: 5, Velocidad: 0
[151050] Evento: nota encendida, Canal: 0, Nota: F, Octava: 5, Velocidad: 0
[151080] Evento: cambio de control, Canal: 0
[151080] Evento: nota encendida, Canal: 0, Nota: E, Octava: 5, Velocidad: 127
[151080] Evento: nota encendida, Canal: 0, Nota: C, Octava: 5, Velocidad: 127
[151160] Evento: cambio de control, Canal: 0
[151170] Evento: nota encendida, Canal: 0, Nota: C, Octava: 5, Velocidad: 0
[151170] Evento: nota encendida, Canal: 0, Nota: E, Octava: 5, Velocidad: 0
[151200] Evento: nota encendida, Canal: 0, Nota: D, Octava: 5, Velocidad: 127
[151200] Evento: nota encendida, Canal: 0, Nota: A#, Octava: 4, Velocidad: 127
[151240] Evento: cambio de control, Canal: 0
[151290] Evento: nota encendida, Canal: 0, Nota: A#, Octava: 4, Velocidad: 0
[151290] Evento: nota encendida, Canal: 0, Nota: D, Octava: 5, Velocidad: 0
[151320] Evento: cambio de control, Canal: 0
[151400] Evento: cambio de control, Canal: 0
[151440] Evento: nota encendida, Canal: 0, Nota: F, Octava: 5, Velocidad: 127
[151440] Evento: nota encendida, Canal: 0, Nota: D, Octava: 5, Velocidad: 127
[151460] Evento: cambio de control, Canal: 0
[151540] Evento: cambio de control, Canal: 0
[151620] Evento: cambio de control, Canal: 0
[151700] Evento: cambio de control, Canal: 0
[151780] Evento: cambio de control, Canal: 0
[151860] Evento: cambio de control, Canal: 0
[151920] Evento: cambio de control, Canal: 0
[152000] Evento: cambio de control, Canal: 0
[152080] Evento: cambio de control, Canal: 0
[152160] Evento: cambio de control, Canal: 0
[152240] Evento: cambio de control, Canal: 0
[152320] Evento: cambio de control, Canal: 0
[152380] Evento: cambio de control, Canal: 0
[152460] Evento: cambio de control, Canal: 0
[152540] Evento: cambio de control, Canal: 0
[152620] Evento: cambio de control, Canal: 0
[152700] Evento: cambio de control, Canal: 0
[152780] Evento: cambio de control, Canal: 0
[152840] Evento: cambio de control, Canal: 0
[152920] Evento: cambio de control, Canal: 0
[153000] Evento: cambio de control, Canal: 0
[153080] Evento: cambio de control, Canal: 0
[153160] Evento: cambio de control, Canal: 0
[153240] Evento: cambio de control, Canal: 0
[153300] Evento: cambio de control, Canal: 0
[153380] Evento: cambio de control, Canal: 0
[153460] Evento: cambio de control, Canal: 0
[153540] Evento: cambio de control, Canal: 0
[153620] Evento: cambio de control, Canal: 0
[153700] Evento: cambio de control, Canal: 0
[153760] Evento: cambio de control, Canal: 0
[153840] Evento: cambio de control, Canal: 0
[153920] Evento: cambio de control, Canal: 0
[154000] Evento: cambio de control, Canal: 0
[154080] Evento: cambio de control, Canal: 0
[154160] Evento: cambio de control, Canal: 0
[154220] Evento: cambio de control, Canal: 0
[154300] Evento: cambio de control, Canal: 0
[154380] Evento: cambio de control, Canal: 0
[154460] Evento: cambio de control, Canal: 0
[154540] Evento: cambio de control, Canal: 0
[154620] Evento: cambio de control, Canal: 0
[154680] Evento: cambio de control, Canal: 0
[154760] Evento: cambio de control, Canal: 0
[154840] Evento: cambio de control, Canal: 0
[154920] Evento: cambio de control, Canal: 0
[155000] Evento: cambio de control, Canal: 0
[155080] Evento: cambio de control, Canal: 0
[155140] Evento: cambio de control, Canal: 0
[155220] Evento: cambio de control, Canal: 0
[155300] Evento: cambio de control, Canal: 0
[155380] Evento: cambio de control, Canal: 0
[155460] Evento: cambio de control, Canal: 0
[155540] Evento: cambio de control, Canal: 0
[155550] Evento: nota encendida, Canal: 0, Nota: D, Octava: 5, Velocidad: 0
[155580] Evento: nota encendida, Canal: 0, Nota: F, Octava: 5, Velocidad: 0
[155580] Evento: nota encendida, Canal: 0, Nota: G, Octava: 5, Velocidad: 0
[155600] Evento: cambio de control, Canal: 0
[155680] Evento: cambio de control, Canal: 0
[155760] Evento: cambio de control, Canal: 0
[155840] Evento: cambio de control, Canal: 0
[155920] Evento: cambio de control, Canal: 0
[156000] Evento: cambio de control, Canal: 0
[156060] Evento: cambio de control, Canal: 0
[156187] Evento: cambio de control, Canal: 0
[156218] Evento: cambio de control, Canal: 0
[156218] Evento: metaevento, Canal: 15
Final de la pista 1.
Pista 2:
	Tama~no: 6587
[0] Evento: metaevento, Canal: 15
[0] Evento: metaevento, Canal: 15
[0] Evento: cambio de control, Canal: 1
[31] Evento: cambio de control, Canal: 1
[62] Evento: cambio de control, Canal: 1
[93] Evento: cambio de control, Canal: 1
[245] Evento: cambio de control, Canal: 1
[246] Evento: cambio de control, Canal: 1
[247] Evento: cambio de programa, Canal: 1
[248] Evento: cambio de control, Canal: 1
[248] Evento: cambio de control, Canal: 1
[15960] Evento: nota encendida, Canal: 1, Nota: E, Octava: 1, Velocidad: 127
[16080] Evento: nota encendida, Canal: 1, Nota: E, Octava: 1, Velocidad: 0
[16080] Evento: nota encendida, Canal: 1, Nota: F, Octava: 1, Velocidad: 127
[16200] Evento: nota encendida, Canal: 1, Nota: F, Octava: 1, Velocidad: 0
[16200] Evento: nota encendida, Canal: 1, Nota: F#, Octava: 1, Velocidad: 127
[16320] Evento: nota encendida, Canal: 1, Nota: F#, Octava: 1, Velocidad: 0
[16320] Evento: nota encendida, Canal: 1, Nota: G, Octava: 1, Velocidad: 127
[16380] Evento: nota encendida, Canal: 1, Nota: G, Octava: 1, Velocidad: 0
[16440] Evento: nota encendida, Canal: 1, Nota: G, Octava: 1, Velocidad: 127
[16500] Evento: nota encendida, Canal: 1, Nota: G, Octava: 1, Velocidad: 0
[16560] Evento: nota encendida, Canal: 1, Nota: G, Octava: 1, Velocidad: 127
[16620] Evento: nota encendida, Canal: 1, Nota: G, Octava: 1, Velocidad: 0
[16680] Evento: nota encendida, Canal: 1, Nota: G, Octava: 1, Velocidad: 127
[16740] Evento: nota encendida, Canal: 1, Nota: G, Octava: 1, Velocidad: 0
[16800] Evento: nota encendida, Canal: 1, Nota: G, Octava: 1, Velocidad: 127
[16860] Evento: nota encendida, Canal: 1, Nota: G, Octava: 1, Velocidad: 0
[16920] Evento: nota encendida, Canal: 1, Nota: G, Octava: 1, Velocidad: 127
[16980] Evento: nota encendida, Canal: 1, Nota: G, Octava: 1, Velocidad: 0
[17040] Evento: nota encendida, Canal: 1, Nota: G, Octava: 1, Velocidad: 127
[17100] Evento: nota encendida, Canal: 1, Nota: G, Octava: 1, Velocidad: 0
[17160] Evento: nota encendida, Canal: 1, Nota: G, Octava: 1, Velocidad: 127
[17220] Evento: nota encendida, Canal: 1, Nota: G, Octava: 1, Velocidad: 0
[17280] Evento: nota encendida, Canal: 1, Nota: G, Octava: 1, Velocidad: 127
[17340] Evento: nota encendida, Canal: 1, Nota: G, Octava: 1, Velocidad: 0
[17400] Evento: nota encendida, Canal: 1, Nota: G, Octava: 1, Velocidad: 127
[17460] Evento: nota encendida, Canal: 1, Nota: G, Octava: 1, Velocidad: 0
[17520] Evento: nota encendida, Canal: 1, Nota: G, Octava: 1, Velocidad: 127
[17580] Evento: nota encendida, Canal: 1, Nota: G, Octava: 1, Velocidad: 0
[17640] Evento: nota encendida, Canal: 1, Nota: G, Octava: 1, Velocidad: 127
[17700] Evento: nota encendida, Canal: 1, Nota: G, Octava: 1, Velocidad: 0
[17760] Evento: nota encendida, Canal: 1, Nota: G, Octava: 1, Velocidad: 127
[17820] Evento: nota encendida, Canal: 1, Nota: G, Octava: 1, Velocidad: 0
[17880] Evento: nota encendida, Canal: 1, Nota: G, Octava: 1, Velocidad: 127
[17940] Evento: nota encendida, Canal: 1, Nota: G, Octava: 1, Velocidad: 0
[18000] Evento: nota encendida, Canal: 1, Nota: G, Octava: 1, Velocidad: 127
[18060] Evento: nota encendida, Canal: 1, Nota: G, Octava: 1, Velocidad: 0
[18120] Evento: nota encendida, Canal: 1, Nota: G, Octava: 1, Velocidad: 127
[18180] Evento: nota encendida, Canal: 1, Nota: G, Octava: 1, Velocidad: 0
[18240] Evento: nota encendida, Canal: 1, Nota: G, Octava: 1, Velocidad: 127
[18300] Evento: nota encendida, Canal: 1, Nota: G, Octava: 1, Velocidad: 0
[18360] Evento: nota encendida, Canal: 1, Nota: G, Octava: 1, Velocidad: 127
[18420] Evento: nota encendida, Canal: 1, Nota: G, Octava: 1, Velocidad: 0
